transaction_id,customer_id,product_id,transaction_date,online_order,order_status
8413,1312,56,4/25/17,False,Approved
8414,3300,39,6/11/17,False,Approved
8415,8,76,4/11/17,False,Approved
8416,3500,74,2/16/17,False,Approved
8417,1233,49,10/1/17,False,Approved
8418,509,55,7/27/17,True,Approved
8419,1192,20,1/3/17,True,Approved
8420,2722,84,7/31/17,True,Approved
8421,2001,64,9/2/17,True,Approved
8422,28,19,7/21/17,True,Approved
8423,201,15,7/13/17,False,Cancelled
8424,1343,0,12/2/17,True,Approved
8425,1013,59,2/2/17,True,Approved
8426,250,16,1/31/17,True,Approved
8427,111,46,4/24/17,True,Approved
8428,639,97,12/22/17,True,Approved
8429,1661,89,4/12/17,True,Approved
8430,2908,50,2/12/17,True,Approved
8431,2117,45,5/6/17,True,Approved
8432,3332,61,1/22/17,False,Approved
8433,2048,40,2/25/17,False,Approved
8434,3069,77,3/15/17,False,Approved
8435,2918,70,8/16/17,True,Approved
8436,2233,76,7/7/17,True,Approved
8437,2883,93,11/11/17,True,Approved
8438,3416,66,5/7/17,False,Approved
8439,2254,64,12/27/17,True,Approved
8440,3129,46,12/14/17,True,Approved
8441,1290,77,8/7/17,False,Approved
8442,79,32,3/1/17,True,Approved
8443,690,56,9/22/17,False,Approved
8444,381,50,8/30/17,False,Approved
8445,3442,77,5/24/17,False,Approved
8446,1046,49,9/10/17,False,Approved
8447,1850,27,7/4/17,False,Approved
8448,2887,23,2/12/17,True,Approved
8449,742,8,5/8/17,False,Approved
8450,708,35,3/8/17,False,Approved
8451,736,12,5/2/17,True,Approved
8452,789,19,12/26/17,True,Approved
8453,944,50,10/6/17,,Approved
8454,3000,68,9/22/17,True,Approved
8455,1730,92,12/10/17,False,Approved
8456,1993,67,6/3/17,True,Approved
8457,1398,53,5/6/17,True,Approved
8458,2630,87,2/28/17,True,Approved
8459,231,67,11/15/17,True,Approved
8460,3176,9,10/31/17,True,Approved
8461,1873,42,3/23/17,False,Approved
8462,789,63,8/23/17,False,Approved
8463,848,77,1/12/17,False,Approved
8464,1671,56,11/6/17,False,Approved
8465,359,99,1/19/17,True,Approved
8466,3060,94,12/1/17,False,Approved
8467,1389,13,5/13/17,False,Approved
8468,1243,5,1/18/17,True,Approved
8469,2683,43,1/3/17,False,Approved
8470,2132,5,3/28/17,False,Approved
8471,2765,59,3/15/17,True,Approved
8472,3256,3,6/6/17,True,Approved
8473,365,86,11/5/17,True,Approved
8474,2072,3,10/10/17,True,Approved
8475,993,88,6/16/17,False,Approved
8476,1009,40,7/11/17,True,Approved
8477,187,30,12/16/17,False,Approved
8478,1023,1,8/20/17,True,Approved
8479,1099,50,1/1/17,True,Approved
8480,1792,45,7/20/17,True,Approved
8481,1410,7,4/30/17,False,Approved
8482,2035,98,1/31/17,True,Approved
8483,194,11,9/13/17,True,Approved
8484,1313,89,12/23/17,True,Approved
8485,1162,7,8/5/17,False,Approved
8486,14,0,8/16/17,True,Approved
8487,431,46,8/14/17,False,Approved
8488,1954,68,8/24/17,False,Approved
8489,773,15,6/10/17,False,Approved
8490,525,51,5/21/17,True,Approved
8491,2095,91,2/20/17,True,Approved
8492,1686,1,3/7/17,False,Approved
8493,1780,81,11/22/17,True,Approved
8494,1465,56,5/8/17,True,Approved
8495,2098,53,11/15/17,True,Approved
8496,3484,23,2/28/17,True,Approved
8497,1226,16,12/6/17,True,Approved
8498,86,29,6/13/17,False,Approved
8499,2392,90,6/30/17,True,Approved
8500,458,19,11/18/17,True,Approved
8501,1515,43,10/9/17,True,Approved
8502,3025,88,8/27/17,False,Approved
8503,1733,0,8/15/17,False,Approved
8504,2931,2,11/3/17,False,Approved
8505,1360,76,5/6/17,True,Approved
8506,2886,59,10/8/17,True,Approved
8507,1882,31,3/18/17,False,Approved
8508,1697,90,1/2/17,True,Approved
8509,1694,92,3/20/17,False,Approved
8510,190,19,12/1/17,True,Cancelled
8511,2717,56,2/28/17,True,Approved
8512,2335,57,8/6/17,True,Approved
8513,1237,64,8/10/17,True,Approved
8514,1417,14,4/6/17,False,Approved
8515,284,63,7/29/17,True,Approved
8516,1995,72,6/30/17,True,Approved
8517,909,10,3/20/17,True,Approved
8518,603,38,2/12/17,False,Approved
8519,124,0,10/8/17,True,Approved
8520,2058,0,2/2/17,True,Approved
8521,2841,7,12/14/17,True,Approved
8522,892,10,6/13/17,False,Approved
8523,2627,20,5/31/17,False,Approved
8524,1960,37,10/3/17,False,Approved
8525,1652,33,7/6/17,True,Approved
8526,2711,86,6/20/17,True,Approved
8527,218,0,3/26/17,True,Approved
8528,54,68,8/24/17,True,Approved
8529,1540,9,11/24/17,False,Approved
8530,1307,81,3/20/17,True,Approved
8531,1961,68,12/5/17,False,Approved
8532,565,60,8/3/17,False,Approved
8533,958,53,7/20/17,True,Approved
8534,608,76,4/9/17,True,Approved
8535,2552,48,7/5/17,False,Approved
8536,755,85,8/23/17,True,Approved
8537,759,56,2/15/17,False,Approved
8538,1763,71,9/13/17,True,Approved
8539,3202,59,11/9/17,False,Approved
8540,3174,43,9/27/17,False,Approved
8541,129,87,2/15/17,True,Approved
8542,2638,64,3/30/17,False,Approved
8543,1935,17,1/1/17,True,Approved
8544,2270,3,6/28/17,True,Approved
8545,195,3,5/24/17,False,Approved
8546,1936,85,3/15/17,False,Approved
8547,1925,27,7/5/17,True,Approved
8548,2755,81,2/9/17,False,Approved
8549,2155,80,6/9/17,False,Approved
8550,345,0,3/18/17,True,Approved
8551,1076,42,10/6/17,False,Approved
8552,1014,46,4/20/17,True,Approved
8553,1341,29,12/20/17,False,Approved
8554,794,45,12/8/17,True,Approved
8555,882,44,7/23/17,True,Approved
8556,2632,57,5/13/17,True,Approved
8557,2379,54,12/27/17,False,Approved
8558,3228,12,2/18/17,False,Approved
8559,3326,80,1/20/17,False,Approved
8560,2017,3,6/17/17,False,Approved
8561,2266,56,9/12/17,True,Approved
8562,3500,33,8/8/17,False,Approved
8563,1780,83,6/14/17,False,Approved
8564,2345,51,5/9/17,False,Approved
8565,2712,0,12/14/17,False,Approved
8566,711,54,5/30/17,True,Approved
8567,2063,7,4/3/17,True,Approved
8568,2263,2,7/20/17,False,Approved
8569,2066,0,2/3/17,False,Approved
8570,2995,22,3/27/17,True,Approved
8571,1712,86,2/1/17,True,Approved
8572,2862,49,5/13/17,True,Approved
8573,950,89,7/13/17,True,Approved
8574,929,3,11/4/17,False,Approved
8575,3438,70,7/9/17,False,Approved
8576,131,63,6/8/17,True,Approved
8577,1129,38,9/29/17,True,Approved
8578,909,38,1/5/17,False,Approved
8579,411,76,6/26/17,False,Approved
8580,142,85,5/14/17,False,Approved
8581,587,26,7/25/17,False,Approved
8582,247,59,8/23/17,True,Approved
8583,2959,55,5/9/17,True,Approved
8584,585,8,5/21/17,False,Approved
8585,1020,62,5/11/17,True,Approved
8586,587,0,10/31/17,True,Approved
8587,1470,89,8/19/17,True,Approved
8588,2752,79,12/18/17,True,Approved
8589,1501,94,5/15/17,True,Approved
8590,925,8,12/18/17,False,Approved
8591,9,69,2/4/17,False,Approved
8592,138,2,9/26/17,True,Approved
8593,1662,0,5/1/17,False,Approved
8594,2395,0,10/29/17,True,Approved
8595,186,90,12/7/17,True,Approved
8596,1274,86,11/15/17,True,Approved
8597,1951,54,3/9/17,True,Approved
8598,1617,71,12/25/17,False,Approved
8599,682,19,11/2/17,False,Approved
8600,1475,83,9/16/17,True,Approved
8601,2479,97,3/7/17,True,Approved
8602,461,89,8/21/17,False,Approved
8603,666,7,5/22/17,True,Approved
8604,760,73,12/4/17,False,Approved
8605,352,77,12/5/17,False,Approved
8606,396,35,12/1/17,False,Approved
8607,2182,18,2/6/17,False,Approved
8608,3228,67,11/9/17,False,Approved
8609,613,6,12/4/17,False,Approved
8610,1479,0,12/15/17,False,Approved
8611,2553,0,3/7/17,True,Approved
8612,1522,75,7/31/17,False,Approved
8613,2651,68,3/2/17,True,Approved
8614,1287,89,9/5/17,False,Approved
8615,2381,47,10/17/17,False,Approved
8616,2059,40,5/9/17,True,Approved
8617,2452,14,3/3/17,True,Approved
8618,1620,95,5/28/17,True,Approved
8619,2677,18,12/3/17,False,Approved
8620,1021,15,12/2/17,True,Approved
8621,345,95,12/11/17,False,Approved
8622,18,94,5/16/17,False,Approved
8623,1811,93,10/27/17,True,Approved
8624,343,48,4/3/17,True,Approved
8625,2832,11,12/6/17,True,Approved
8626,2390,24,4/1/17,,Approved
8627,362,0,7/3/17,False,Approved
8628,956,99,1/7/17,True,Approved
8629,3265,0,5/24/17,False,Approved
8630,3079,23,8/21/17,True,Approved
8631,2841,3,12/7/17,True,Approved
8632,1346,48,6/12/17,True,Approved
8633,2979,43,8/25/17,True,Approved
8634,312,68,4/30/17,True,Approved
8635,3343,81,10/13/17,True,Approved
8636,739,11,10/2/17,True,Approved
8637,2453,29,10/27/17,False,Approved
8638,516,53,12/11/17,True,Approved
8639,1218,59,11/10/17,False,Approved
8640,111,24,4/5/17,False,Approved
8641,1979,1,5/28/17,True,Approved
8642,2630,88,5/14/17,False,Approved
8643,642,51,3/26/17,False,Approved
8644,117,10,4/28/17,True,Approved
8645,767,10,5/2/17,False,Approved
8646,684,12,3/11/17,False,Approved
8647,1154,6,8/21/17,True,Approved
8648,3286,25,12/20/17,True,Approved
8649,423,14,5/28/17,True,Approved
8650,2662,61,2/16/17,False,Approved
8651,1448,76,5/7/17,True,Approved
8652,2397,67,9/10/17,False,Approved
8653,2487,58,9/23/17,False,Approved
8654,2855,2,11/21/17,False,Approved
8655,639,34,8/1/17,False,Approved
8656,2390,30,2/18/17,False,Approved
8657,3371,66,6/11/17,False,Approved
8658,3481,74,11/6/17,True,Approved
8659,2495,61,10/25/17,False,Approved
8660,919,19,10/5/17,True,Approved
8661,1759,31,12/12/17,False,Approved
8662,2690,20,7/15/17,True,Approved
8663,3201,1,10/1/17,False,Approved
8664,2600,47,6/4/17,False,Approved
8665,1599,91,7/12/17,False,Approved
8666,1392,3,8/17/17,True,Approved
8667,2990,10,10/3/17,False,Approved
8668,2537,2,1/29/17,False,Approved
8669,1827,4,11/22/17,True,Approved
8670,3105,94,5/9/17,True,Approved
8671,3295,40,12/11/17,False,Approved
8672,88,32,10/17/17,False,Approved
8673,2453,91,11/4/17,False,Approved
8674,1474,77,3/21/17,True,Approved
8675,1858,35,9/11/17,False,Approved
8676,1092,79,4/3/17,True,Approved
8677,911,6,1/4/17,True,Approved
8678,1511,31,7/8/17,True,Approved
8679,2202,2,8/2/17,False,Approved
8680,1496,16,3/16/17,False,Approved
8681,1288,14,4/29/17,True,Approved
8682,411,72,5/29/17,False,Approved
8683,3135,59,5/17/17,False,Approved
8684,3013,0,5/13/17,False,Approved
8685,364,67,6/20/17,False,Approved
8686,406,82,9/15/17,False,Approved
8687,2367,59,4/29/17,True,Approved
8688,1901,73,8/25/17,False,Approved
8689,1722,28,2/17/17,True,Approved
8690,1773,83,7/24/17,True,Approved
8691,2187,10,10/28/17,True,Approved
8692,1310,18,12/10/17,False,Approved
8693,2587,13,9/8/17,True,Approved
8694,3116,46,10/4/17,,Approved
8695,2683,12,3/23/17,True,Approved
8696,1098,45,1/15/17,True,Approved
8697,867,51,3/12/17,True,Approved
8698,1196,2,1/31/17,False,Approved
8699,807,66,4/4/17,True,Approved
8700,1032,59,11/30/17,False,Approved
8701,2888,9,11/6/17,True,Approved
8702,3396,19,4/24/17,False,Approved
8703,80,42,7/1/17,True,Approved
8704,613,93,4/16/17,False,Approved
8705,2814,0,1/13/17,False,Approved
8706,1162,13,7/17/17,False,Approved
8707,1899,32,4/18/17,False,Approved
8708,5034,0,10/7/17,False,Approved
8709,232,73,8/8/17,True,Approved
8710,629,0,8/23/17,False,Approved
8711,565,76,3/16/17,False,Approved
8712,2194,2,5/20/17,True,Approved
8713,1877,97,10/11/17,False,Approved
8714,2768,2,12/7/17,False,Approved
8715,684,6,9/26/17,False,Approved
8716,324,30,1/6/17,True,Approved
8717,972,3,3/14/17,True,Approved
8718,444,94,10/17/17,True,Approved
8719,957,13,8/29/17,True,Approved
8720,2017,90,5/17/17,True,Approved
8721,1888,79,6/14/17,True,Approved
8722,3317,45,3/16/17,True,Approved
8723,3344,66,11/27/17,False,Approved
8724,607,26,1/12/17,True,Approved
8725,2641,8,6/19/17,True,Approved
8726,1794,22,5/2/17,True,Approved
8727,1982,54,11/10/17,True,Approved
8728,2598,44,6/11/17,False,Approved
8729,1141,97,8/19/17,True,Approved
8730,3023,35,8/20/17,True,Approved
8731,224,26,4/26/17,True,Cancelled
8732,1358,91,4/16/17,True,Approved
8733,2300,51,11/22/17,True,Approved
8734,3485,92,12/5/17,True,Approved
8735,32,25,8/14/17,False,Approved
8736,613,0,10/31/17,False,Approved
8737,1086,74,10/16/17,False,Approved
8738,396,34,1/19/17,True,Approved
8739,3486,74,6/24/17,False,Approved
8740,3122,23,8/9/17,False,Approved
8741,2555,73,5/27/17,True,Approved
8742,710,0,10/22/17,False,Approved
8743,3147,95,7/11/17,True,Approved
8744,1894,0,11/24/17,False,Approved
8745,349,19,1/17/17,False,Approved
8746,2468,19,8/21/17,False,Approved
8747,608,0,8/20/17,True,Approved
8748,2921,60,6/30/17,True,Approved
8749,1063,35,6/10/17,True,Approved
8750,1075,41,10/24/17,True,Approved
8751,2568,30,10/19/17,False,Approved
8752,2428,62,11/1/17,True,Approved
8753,977,67,2/9/17,False,Approved
8754,3258,39,3/23/17,False,Approved
8755,614,58,2/7/17,False,Approved
8756,2539,24,11/20/17,False,Approved
8757,444,91,4/10/17,False,Approved
8758,117,63,12/19/17,True,Approved
8759,668,22,4/19/17,True,Approved
8760,3301,28,3/18/17,False,Approved
8761,903,82,5/2/17,False,Approved
8762,2838,86,12/15/17,False,Approved
8763,799,13,7/1/17,False,Approved
8764,243,28,8/10/17,True,Approved
8765,1544,35,2/4/17,True,Approved
8766,1953,77,8/12/17,False,Approved
8767,1953,0,4/11/17,False,Approved
8768,2773,74,3/31/17,False,Approved
8769,1629,83,12/4/17,False,Approved
8770,283,77,6/25/17,True,Approved
8771,2174,98,10/10/17,False,Approved
8772,204,62,7/9/17,True,Approved
8773,1830,79,8/23/17,False,Approved
8774,2733,74,4/30/17,True,Approved
8775,1812,8,12/8/17,False,Approved
8776,2544,20,3/7/17,True,Approved
8777,502,12,3/6/17,False,Approved
8778,2049,6,8/8/17,True,Approved
8779,76,58,11/13/17,True,Approved
8780,613,85,12/27/17,False,Approved
8781,1547,48,12/3/17,False,Approved
8782,2696,68,2/9/17,False,Approved
8783,269,1,4/24/17,True,Approved
8784,1578,38,7/9/17,False,Approved
8785,3330,92,6/10/17,False,Approved
8786,1983,75,12/28/17,False,Approved
8787,610,34,11/14/17,True,Approved
8788,3268,4,7/24/17,False,Approved
8789,215,34,4/2/17,False,Approved
8790,356,98,4/30/17,False,Approved
8791,420,61,8/2/17,False,Approved
8792,1905,46,1/31/17,True,Approved
8793,2093,25,2/20/17,False,Approved
8794,1337,59,7/16/17,True,Approved
8795,2399,12,4/8/17,False,Approved
8796,622,79,3/15/17,False,Approved
8797,1990,70,12/20/17,True,Approved
8798,3032,71,7/5/17,True,Approved
8799,140,60,12/27/17,True,Approved
8800,981,48,12/5/17,True,Approved
8801,900,23,9/22/17,True,Approved
8802,871,33,3/10/17,True,Approved
8803,3003,24,7/30/17,True,Approved
8804,2877,25,11/19/17,True,Approved
8805,304,9,5/15/17,True,Approved
8806,2023,82,6/15/17,True,Approved
8807,2822,7,10/2/17,True,Approved
8808,2097,12,11/22/17,False,Approved
8809,1450,6,8/31/17,True,Approved
8810,1242,0,6/28/17,,Approved
8811,3003,87,8/21/17,True,Approved
8812,2805,46,10/28/17,False,Approved
8813,1567,3,10/24/17,False,Approved
8814,980,48,2/23/17,False,Approved
8815,338,52,12/20/17,True,Approved
8816,1827,66,6/22/17,False,Approved
8817,3056,43,12/11/17,True,Approved
8818,2099,33,2/14/17,False,Approved
8819,3274,90,4/12/17,False,Approved
8820,357,24,2/8/17,False,Approved
8821,505,74,11/17/17,False,Approved
8822,2404,72,4/27/17,True,Approved
8823,2540,42,10/28/17,True,Approved
8824,1825,58,11/20/17,True,Approved
8825,2639,5,1/16/17,True,Approved
8826,514,47,8/10/17,True,Approved
8827,187,33,3/22/17,True,Approved
8828,644,1,3/24/17,True,Approved
8829,2537,30,6/9/17,True,Approved
8830,3364,32,9/1/17,False,Approved
8831,2339,16,11/5/17,True,Approved
8832,989,39,11/10/17,True,Approved
8833,1519,95,7/18/17,False,Approved
8834,1330,26,8/19/17,False,Approved
8835,270,32,8/27/17,False,Approved
8836,547,97,3/13/17,True,Approved
8837,2025,86,8/14/17,False,Approved
8838,1437,12,6/23/17,True,Approved
8839,977,67,6/5/17,True,Approved
8840,1621,72,2/15/17,False,Approved
8841,2365,38,4/27/17,False,Approved
8842,1772,0,1/14/17,True,Approved
8843,570,26,11/2/17,False,Approved
8844,1110,0,5/5/17,False,Approved
8845,1746,96,1/29/17,False,Approved
8846,422,83,8/19/17,False,Approved
8847,2821,97,8/11/17,False,Approved
8848,255,29,3/30/17,True,Approved
8849,1767,78,11/20/17,True,Approved
8850,1497,0,5/10/17,False,Approved
8851,2380,24,2/4/17,True,Approved
8852,2685,84,10/26/17,True,Approved
8853,3264,84,2/24/17,True,Approved
8854,1761,11,11/10/17,True,Approved
8855,522,79,2/24/17,True,Approved
8856,1970,28,12/20/17,False,Approved
8857,2247,1,6/16/17,False,Approved
8858,3433,68,1/22/17,True,Approved
8859,2634,32,6/24/17,True,Approved
8860,610,61,4/4/17,True,Approved
8861,771,61,3/30/17,False,Approved
8862,1946,85,10/3/17,False,Approved
8863,960,28,3/7/17,False,Approved
8864,857,31,3/18/17,False,Approved
8865,1821,17,11/14/17,True,Approved
8866,19,36,9/19/17,,Approved
8867,84,61,12/2/17,True,Approved
8868,1915,3,10/30/17,True,Approved
8869,2465,40,6/13/17,True,Approved
8870,2253,47,5/17/17,True,Approved
8871,682,37,4/5/17,True,Approved
8872,2097,10,5/22/17,True,Approved
8873,109,47,6/21/17,True,Approved
8874,1938,92,3/20/17,False,Approved
8875,831,56,3/5/17,True,Approved
8876,2012,32,12/17/17,False,Approved
8877,495,19,1/3/17,True,Approved
8878,2867,0,7/14/17,True,Approved
8879,239,14,3/18/17,True,Approved
8880,2295,58,8/30/17,False,Approved
8881,2374,71,12/16/17,False,Approved
8882,1217,88,8/16/17,True,Approved
8883,385,25,10/13/17,False,Approved
8884,2370,91,12/10/17,True,Approved
8885,978,15,5/29/17,False,Approved
8886,1691,58,1/1/17,True,Approved
8887,875,7,4/26/17,False,Approved
8888,622,79,4/8/17,False,Approved
8889,1873,35,8/31/17,True,Approved
8890,770,0,10/5/17,False,Approved
8891,1688,77,6/22/17,True,Approved
8892,1743,73,6/19/17,False,Approved
8893,776,64,11/14/17,False,Approved
8894,1838,35,4/23/17,False,Approved
8895,2062,51,4/8/17,False,Approved
8896,1736,1,4/10/17,True,Approved
8897,2436,76,1/15/17,True,Approved
8898,254,25,4/14/17,True,Approved
8899,3074,60,12/20/17,True,Approved
8900,3181,34,11/29/17,False,Approved
8901,701,57,11/28/17,False,Approved
8902,2684,80,11/22/17,True,Approved
8903,1536,19,11/25/17,True,Approved
8904,2798,100,7/8/17,False,Approved
8905,13,66,2/16/17,False,Approved
8906,508,39,7/28/17,False,Approved
8907,1343,100,1/7/17,True,Approved
8908,2166,70,10/15/17,True,Approved
8909,2009,37,4/8/17,True,Approved
8910,3262,4,10/14/17,False,Approved
8911,194,65,2/9/17,False,Approved
8912,674,56,8/30/17,False,Approved
8913,2185,45,8/6/17,False,Approved
8914,669,89,8/2/17,True,Approved
8915,21,72,12/24/17,False,Approved
8916,2911,40,1/15/17,True,Approved
8917,2445,40,10/17/17,False,Approved
8918,2232,48,2/26/17,False,Approved
8919,625,86,4/15/17,True,Approved
8920,2524,86,3/28/17,True,Approved
8921,3377,35,6/8/17,True,Approved
8922,413,87,7/16/17,False,Approved
8923,1104,6,3/9/17,False,Approved
8924,3048,54,11/19/17,False,Approved
8925,719,0,9/11/17,True,Approved
8926,1090,96,10/20/17,True,Approved
8927,1400,78,1/7/17,True,Approved
8928,1952,24,2/2/17,False,Approved
8929,1227,97,4/15/17,True,Approved
8930,3250,98,10/6/17,False,Approved
8931,669,35,12/22/17,True,Approved
8932,2565,27,9/6/17,False,Approved
8933,1124,55,4/13/17,False,Approved
8934,1812,41,1/22/17,,Approved
8935,2476,66,12/4/17,False,Approved
8936,1988,30,7/13/17,False,Approved
8937,1154,62,2/22/17,True,Approved
8938,2351,61,5/15/17,True,Approved
8939,2556,15,12/16/17,False,Approved
8940,2462,91,9/12/17,False,Cancelled
8941,1619,90,3/22/17,False,Approved
8942,3177,17,2/5/17,True,Approved
8943,3189,91,11/4/17,True,Approved
8944,2082,89,1/22/17,False,Approved
8945,2635,12,10/17/17,False,Approved
8946,52,74,9/5/17,False,Approved
8947,148,6,1/17/17,False,Approved
8948,1371,1,12/4/17,True,Approved
8949,3067,4,5/19/17,True,Approved
8950,3302,39,2/3/17,,Approved
8951,2202,37,3/31/17,True,Approved
8952,556,30,6/25/17,False,Approved
8953,436,29,11/10/17,True,Approved
8954,750,6,7/27/17,False,Approved
8955,2572,12,5/12/17,True,Approved
8956,2832,0,6/20/17,True,Approved
8957,2530,6,8/20/17,False,Approved
8958,1640,0,3/24/17,True,Approved
8959,928,35,10/4/17,True,Approved
8960,730,97,8/15/17,False,Approved
8961,1181,29,3/5/17,True,Approved
8962,3061,39,9/22/17,True,Approved
8963,1695,88,9/28/17,True,Approved
8964,941,73,11/25/17,True,Approved
8965,2629,21,11/16/17,False,Approved
8966,985,33,12/16/17,False,Approved
8967,1636,0,5/14/17,False,Approved
8968,1422,34,11/13/17,True,Approved
8969,1165,0,10/11/17,True,Approved
8970,1054,75,4/28/17,False,Approved
8971,2625,36,1/23/17,True,Approved
8972,1675,63,1/17/17,False,Approved
8973,2573,84,11/15/17,False,Approved
8974,2329,98,12/20/17,True,Approved
8975,3086,7,11/18/17,False,Approved
8976,3426,60,11/15/17,True,Approved
8977,2182,29,2/2/17,False,Approved
8978,358,86,2/27/17,False,Approved
8979,1956,87,11/27/17,False,Approved
8980,2641,27,10/11/17,True,Approved
8981,584,14,8/20/17,True,Approved
8982,353,17,3/28/17,True,Approved
8983,1595,85,5/11/17,False,Approved
8984,1731,0,10/27/17,False,Approved
8985,863,77,6/20/17,False,Approved
8986,1095,3,12/16/17,False,Approved
8987,2386,73,10/7/17,False,Approved
8988,1084,28,4/2/17,True,Approved
8989,621,0,6/26/17,True,Approved
8990,1439,45,8/15/17,True,Approved
8991,3066,31,5/12/17,True,Approved
8992,960,26,10/13/17,True,Approved
8993,2806,1,6/8/17,False,Approved
8994,1790,58,9/21/17,False,Approved
8995,2968,14,7/12/17,False,Approved
8996,2726,57,5/30/17,False,Approved
8997,377,66,7/5/17,True,Approved
8998,1185,22,1/13/17,True,Approved
8999,1728,29,9/24/17,False,Approved
9000,3109,42,3/23/17,False,Approved
9001,2414,42,12/26/17,False,Approved
9002,1419,25,2/14/17,True,Approved
9003,3327,93,10/11/17,False,Approved
9004,2132,38,11/11/17,True,Approved
9005,2730,50,7/7/17,False,Approved
9006,3283,44,11/16/17,True,Approved
9007,1929,83,1/8/17,False,Approved
9008,3293,79,11/25/17,True,Approved
9009,1969,1,10/30/17,True,Approved
9010,2401,10,9/16/17,True,Approved
9011,1533,86,1/5/17,True,Approved
9012,1022,57,10/8/17,True,Approved
9013,3169,44,1/5/17,False,Approved
9014,853,53,1/8/17,True,Approved
9015,2560,24,4/21/17,False,Approved
9016,1482,43,10/23/17,False,Approved
9017,3133,42,4/21/17,False,Approved
9018,432,67,5/15/17,True,Approved
9019,2993,89,5/15/17,False,Cancelled
9020,3014,41,9/29/17,True,Approved
9021,3434,8,10/27/17,False,Approved
9022,1546,88,3/3/17,True,Approved
9023,474,21,9/24/17,True,Approved
9024,635,2,9/14/17,False,Approved
9025,1348,46,9/7/17,False,Approved
9026,2630,72,4/7/17,False,Approved
9027,1527,38,2/4/17,False,Approved
9028,218,59,7/2/17,True,Approved
9029,1000,48,10/21/17,True,Approved
9030,2036,48,12/5/17,False,Approved
9031,748,32,4/27/17,True,Approved
9032,2333,17,5/8/17,True,Approved
9033,2088,31,12/21/17,True,Approved
9034,2737,92,9/5/17,True,Approved
9035,3245,56,7/28/17,True,Approved
9036,818,81,10/3/17,True,Approved
9037,892,49,1/2/17,False,Approved
9038,3165,1,3/5/17,True,Approved
9039,8,4,10/21/17,True,Approved
9040,2860,65,1/8/17,True,Approved
9041,1153,6,12/13/17,True,Approved
9042,1957,15,10/10/17,True,Approved
9043,2943,14,5/26/17,False,Approved
9044,34,12,2/13/17,False,Approved
9045,418,78,1/26/17,True,Approved
9046,1720,93,7/17/17,True,Approved
9047,2951,17,3/21/17,False,Approved
9048,2127,47,11/28/17,False,Approved
9049,1985,28,1/12/17,False,Approved
9050,2550,49,6/9/17,False,Approved
9051,1694,44,9/10/17,False,Approved
9052,2067,99,9/28/17,True,Approved
9053,662,98,4/21/17,False,Approved
9054,3182,2,3/9/17,False,Approved
9055,706,18,7/30/17,True,Approved
9056,2285,22,7/11/17,True,Approved
9057,302,90,1/20/17,,Approved
9058,761,21,7/24/17,True,Approved
9059,619,14,2/25/17,False,Approved
9060,1398,21,7/6/17,True,Approved
9061,2796,94,1/2/17,True,Approved
9062,1959,74,5/10/17,True,Approved
9063,913,99,9/8/17,False,Approved
9064,1602,93,10/13/17,False,Approved
9065,3447,5,3/17/17,False,Approved
9066,1539,70,7/17/17,False,Approved
9067,2720,7,8/4/17,False,Approved
9068,2145,30,6/19/17,False,Approved
9069,3264,81,2/13/17,False,Approved
9070,2230,7,10/26/17,True,Approved
9071,823,37,10/14/17,False,Approved
9072,2431,14,5/26/17,True,Approved
9073,979,18,6/3/17,True,Approved
9074,1014,39,9/22/17,False,Approved
9075,172,1,12/19/17,True,Approved
9076,1906,15,5/24/17,True,Approved
9077,3151,47,3/25/17,True,Approved
9078,329,91,5/19/17,True,Approved
9079,2351,79,1/22/17,True,Approved
9080,2909,50,1/15/17,True,Approved
9081,328,32,10/25/17,False,Approved
9082,963,66,7/4/17,True,Approved
9083,1346,72,12/15/17,True,Approved
9084,2686,37,12/1/17,False,Approved
9085,1455,41,11/28/17,False,Approved
9086,1356,69,12/8/17,True,Approved
9087,878,78,6/24/17,True,Approved
9088,601,90,11/2/17,True,Approved
9089,2301,48,7/13/17,False,Approved
9090,2886,51,5/24/17,False,Approved
9091,2720,35,7/4/17,False,Approved
9092,882,61,4/11/17,False,Approved
9093,91,57,12/15/17,False,Approved
9094,498,61,11/9/17,True,Approved
9095,526,30,7/29/17,True,Approved
9096,3075,79,9/16/17,False,Approved
9097,2172,17,2/8/17,True,Approved
9098,1074,0,11/29/17,False,Approved
9099,860,38,9/3/17,True,Approved
9100,1389,93,2/19/17,True,Approved
9101,744,30,4/24/17,False,Approved
9102,2480,81,7/4/17,False,Approved
9103,739,19,10/12/17,True,Approved
9104,3195,70,11/11/17,True,Approved
9105,2549,42,11/3/17,True,Approved
9106,153,49,5/2/17,True,Approved
9107,1221,81,11/16/17,True,Approved
9108,2418,14,11/7/17,False,Approved
9109,1585,43,7/8/17,False,Approved
9110,1286,13,10/30/17,False,Approved
9111,2576,11,9/26/17,True,Approved
9112,2483,56,4/17/17,False,Approved
9113,3364,35,2/7/17,True,Approved
9114,1710,63,10/11/17,True,Approved
9115,2889,72,3/15/17,False,Approved
9116,123,13,2/9/17,False,Approved
9117,3307,50,5/31/17,False,Approved
9118,266,43,11/24/17,True,Approved
9119,668,38,9/22/17,True,Approved
9120,2627,80,11/6/17,True,Approved
9121,2695,13,12/17/17,True,Approved
